game_season,country_code,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
Winter,CAN,Canada,Biathlon,15km women,Women,GOLD,1
Winter,CAN,Canada,Biathlon,75km women,Women,GOLD,1
Winter,CAN,Canada,Bobsleigh,4-man,Open,BRONZE,1
Winter,CAN,Canada,Bobsleigh,four-man men,Men,BRONZE,1
Winter,CAN,Canada,Bobsleigh,four-man men,Men,GOLD,1
Winter,CAN,Canada,Bobsleigh,monobob women,Women,BRONZE,1
Winter,CAN,Canada,Bobsleigh,two-man,Men,GOLD,1
Winter,CAN,Canada,Bobsleigh,two-man men,Men,GOLD,1
Winter,CAN,Canada,Bobsleigh,two-man men,Men,SILVER,1
Winter,CAN,Canada,Bobsleigh,two-woman women,Women,GOLD,2
Winter,CAN,Canada,Bobsleigh,two-woman women,Women,SILVER,1
Winter,CAN,Canada,Bobsleigh,women’s bobsleigh,Women,BRONZE,1
Winter,CAN,Canada,Cross Country Skiing,5km pursuit women,Women,GOLD,1
Winter,CAN,Canada,Cross Country Skiing,sprint 15km women,Women,GOLD,1
Winter,CAN,Canada,Cross Country Skiing,team sprint women,Women,SILVER,1
Winter,CAN,Canada,Curling,curling men,Men,GOLD,3
Winter,CAN,Canada,Curling,curling men,Men,SILVER,2
Winter,CAN,Canada,Curling,curling women,Women,BRONZE,2
Winter,CAN,Canada,Curling,curling women,Women,GOLD,2
Winter,CAN,Canada,Curling,curling women,Women,SILVER,1
Winter,CAN,Canada,Curling,men,Men,BRONZE,1
Winter,CAN,Canada,Curling,mixed doubles,Mixed,GOLD,1
Winter,CAN,Canada,Figure skating,ice dance,Mixed,GOLD,1
Winter,CAN,Canada,Figure skating,ice dancing mixed,Mixed,BRONZE,1
Winter,CAN,Canada,Figure skating,ice dancing mixed,Mixed,GOLD,1
Winter,CAN,Canada,Figure skating,ice dancing mixed,Mixed,SILVER,1
Winter,CAN,Canada,Figure skating,individual men,Men,BRONZE,4
Winter,CAN,Canada,Figure skating,individual men,Men,SILVER,5
Winter,CAN,Canada,Figure skating,individual women,Women,BRONZE,2
Winter,CAN,Canada,Figure skating,individual women,Women,GOLD,1
Winter,CAN,Canada,Figure skating,individual women,Women,SILVER,2
Winter,CAN,Canada,Figure skating,ladies' single skating,Women,BRONZE,1
Winter,CAN,Canada,Figure skating,pair skating,Mixed,BRONZE,1
Winter,CAN,Canada,Figure skating,pairs mixed,Mixed,BRONZE,3
Winter,CAN,Canada,Figure skating,pairs mixed,Mixed,GOLD,2
Winter,CAN,Canada,Figure skating,pairs mixed,Mixed,SILVER,2
Winter,CAN,Canada,Figure skating,team event,Mixed,GOLD,1
Winter,CAN,Canada,Figure skating,team mixed,Mixed,SILVER,1
Winter,CAN,Canada,Freestyle Skiing,aerials men,Men,BRONZE,1
Winter,CAN,Canada,Freestyle Skiing,aerials men,Men,SILVER,1
Winter,CAN,Canada,Freestyle Skiing,aerials women,Women,BRONZE,1
Winter,CAN,Canada,Freestyle Skiing,aerials women,Women,SILVER,1
Winter,CAN,Canada,Freestyle Skiing,freeski halfpipe women,Women,BRONZE,1
Winter,CAN,Canada,Freestyle Skiing,freeski halfpipe women,Women,SILVER,1
Winter,CAN,Canada,Freestyle Skiing,ladies’ moguls,Women,SILVER,1
Winter,CAN,Canada,Freestyle Skiing,ladies’ ski cross,Women,GOLD,1
Winter,CAN,Canada,Freestyle Skiing,ladies’ ski cross,Women,SILVER,1
Winter,CAN,Canada,Freestyle Skiing,ladies’ ski halfpipe,Women,GOLD,1
Winter,CAN,Canada,Freestyle Skiing,men’s moguls,Men,GOLD,1
Winter,CAN,Canada,Freestyle Skiing,men’s ski cross,Men,GOLD,1
Winter,CAN,Canada,Freestyle Skiing,men’s ski slopestyle,Men,BRONZE,1
Winter,CAN,Canada,Freestyle Skiing,mixed team aerials,Mixed,BRONZE,1
Winter,CAN,Canada,Freestyle Skiing,moguls men,Men,GOLD,3
Winter,CAN,Canada,Freestyle Skiing,moguls men,Men,SILVER,2
Winter,CAN,Canada,Freestyle Skiing,moguls women,Women,GOLD,2
Winter,CAN,Canada,Freestyle Skiing,moguls women,Women,SILVER,2
Winter,CAN,Canada,Freestyle Skiing,ski cross women,Women,GOLD,2
Winter,CAN,Canada,Freestyle Skiing,ski cross women,Women,SILVER,2
Winter,CAN,Canada,Freestyle Skiing,ski halfpipe men,Men,SILVER,1
Winter,CAN,Canada,Freestyle Skiing,ski slopestyle women,Women,BRONZE,1
Winter,CAN,Canada,Freestyle Skiing,ski slopestyle women,Women,GOLD,1
Winter,CAN,Canada,Ice Hockey,ice hockey men,Men,BRONZE,2
Winter,CAN,Canada,Ice Hockey,ice hockey men,Men,GOLD,8
Winter,CAN,Canada,Ice Hockey,ice hockey men,Men,SILVER,4
Winter,CAN,Canada,Ice Hockey,ice hockey women,Women,GOLD,4
Winter,CAN,Canada,Ice Hockey,ice hockey women,Women,SILVER,1
Winter,CAN,Canada,Ice Hockey,men,Men,BRONZE,1
Winter,CAN,Canada,Ice Hockey,women,Women,GOLD,1
Winter,CAN,Canada,Ice Hockey,women,Women,SILVER,1
Winter,CAN,Canada,Luge,team relay,Mixed,SILVER,1
Winter,CAN,Canada,Luge,women’s singles,Women,BRONZE,1
Winter,CAN,Canada,Short Track,1000m men,Men,BRONZE,3
Winter,CAN,Canada,Short Track,1000m men,Men,SILVER,1
Winter,CAN,Canada,Short Track,1000m women,Women,SILVER,1
Winter,CAN,Canada,Short Track,1500m men,Men,BRONZE,1
Winter,CAN,Canada,Short Track,1500m men,Men,GOLD,1
Winter,CAN,Canada,Short Track,1500m men,Men,SILVER,1
Winter,CAN,Canada,Short Track,3000m relay women,Women,BRONZE,2
Winter,CAN,Canada,Short Track,3000m relay women,Women,GOLD,1
Winter,CAN,Canada,Short Track,3000m relay women,Women,SILVER,4
Winter,CAN,Canada,Short Track,5000m relay men,Men,GOLD,4
Winter,CAN,Canada,Short Track,5000m relay men,Men,SILVER,2
Winter,CAN,Canada,Short Track,500m men,Men,BRONZE,3
Winter,CAN,Canada,Short Track,500m men,Men,GOLD,2
Winter,CAN,Canada,Short Track,500m men,Men,SILVER,2
Winter,CAN,Canada,Short Track,500m women,Women,BRONZE,2
Winter,CAN,Canada,Short Track,500m women,Women,GOLD,1
Winter,CAN,Canada,Short Track,500m women,Women,SILVER,1
Winter,CAN,Canada,Short Track,ladies’ 1000m,Women,SILVER,1
Winter,CAN,Canada,Short Track,ladies’ 1500m,Women,BRONZE,1
Winter,CAN,Canada,Short Track,ladies’ 500m,Women,BRONZE,1
Winter,CAN,Canada,Short Track,men’s 1000m,Men,GOLD,1
Winter,CAN,Canada,Short Track,men’s 5000m relay,Men,BRONZE,1
Winter,CAN,Canada,Skeleton,individual men,Men,GOLD,2
Winter,CAN,Canada,Skeleton,individual men,Men,SILVER,1
Winter,CAN,Canada,Skeleton,individual women,Women,BRONZE,1
Winter,CAN,Canada,Ski Jumping,mixed team,Mixed,BRONZE,1
Winter,CAN,Canada,Snowboard,giant parallel slalom men,Men,GOLD,1
Winter,CAN,Canada,Snowboard,giant slalom men,Men,GOLD,1
Winter,CAN,Canada,Snowboard,ladies’ slopestyle,Women,SILVER,1
Winter,CAN,Canada,Snowboard,men’s big air,Men,GOLD,1
Winter,CAN,Canada,Snowboard,men’s slopestyle,Men,BRONZE,1
Winter,CAN,Canada,Snowboard,men’s slopestyle,Men,SILVER,1
Winter,CAN,Canada,Snowboard,mixed team snowboard cross,Mixed,BRONZE,1
Winter,CAN,Canada,Snowboard,slopestyle men,Men,BRONZE,1
Winter,CAN,Canada,Snowboard,snowboard big air men,Men,BRONZE,1
Winter,CAN,Canada,Snowboard,snowboard cross men,Men,SILVER,2
Winter,CAN,Canada,Snowboard,snowboard cross women,Women,BRONZE,2
Winter,CAN,Canada,Snowboard,snowboard cross women,Women,GOLD,1
Winter,CAN,Canada,Snowboard,snowboard cross women,Women,SILVER,1
Winter,CAN,Canada,Snowboard,snowboard slopestyle men,Men,BRONZE,1
Winter,CAN,Canada,Snowboard,snowboard slopestyle men,Men,GOLD,1
Winter,CAN,Canada,Speed skating,10000m men,Men,BRONZE,1
Winter,CAN,Canada,Speed skating,1000m men,Men,GOLD,1
Winter,CAN,Canada,Speed skating,1000m men,Men,SILVER,3
Winter,CAN,Canada,Speed skating,1000m women,Women,BRONZE,1
Winter,CAN,Canada,Speed skating,1000m women,Women,GOLD,1
Winter,CAN,Canada,Speed skating,1000m women,Women,SILVER,1
Winter,CAN,Canada,Speed skating,1500m men,Men,BRONZE,2
Winter,CAN,Canada,Speed skating,1500m men,Men,GOLD,1
Winter,CAN,Canada,Speed skating,1500m men,Men,SILVER,1
Winter,CAN,Canada,Speed skating,1500m women,Women,GOLD,1
Winter,CAN,Canada,Speed skating,1500m women,Women,SILVER,2
Winter,CAN,Canada,Speed skating,3000m women,Women,BRONZE,4
Winter,CAN,Canada,Speed skating,5000m men,Men,BRONZE,1
Winter,CAN,Canada,Speed skating,5000m women,Women,BRONZE,3
Winter,CAN,Canada,Speed skating,5000m women,Women,GOLD,1
Winter,CAN,Canada,Speed skating,5000m women,Women,SILVER,1
Winter,CAN,Canada,Speed skating,500m men,Men,BRONZE,4
Winter,CAN,Canada,Speed skating,500m men,Men,SILVER,1
Winter,CAN,Canada,Speed skating,500m women,Women,GOLD,2
Winter,CAN,Canada,Speed skating,500m women,Women,SILVER,3
Winter,CAN,Canada,Speed skating,mass start women,Women,SILVER,1
Winter,CAN,Canada,Speed skating,men’s 10000m,Men,GOLD,1
Winter,CAN,Canada,Speed skating,men’s 5000m,Men,SILVER,1
Winter,CAN,Canada,Speed skating,team pursuit men,Men,GOLD,1
Winter,CAN,Canada,Speed skating,team pursuit men,Men,SILVER,1
Winter,CAN,Canada,Speed skating,team pursuit women,Women,GOLD,1
Winter,CAN,Canada,Speed skating,team pursuit women,Women,SILVER,1
Winter,CHN,China,Curling,curling women,Women,BRONZE,1
Winter,CHN,China,Figure skating,individual women,Women,BRONZE,2
Winter,CHN,China,Figure skating,pair skating,Mixed,GOLD,1
Winter,CHN,China,Figure skating,pair skating,Mixed,SILVER,1
Winter,CHN,China,Figure skating,pairs mixed,Mixed,BRONZE,2
Winter,CHN,China,Figure skating,pairs mixed,Mixed,GOLD,1
Winter,CHN,China,Figure skating,pairs mixed,Mixed,SILVER,2
Winter,CHN,China,Freestyle Skiing,aerials men,Men,BRONZE,2
Winter,CHN,China,Freestyle Skiing,aerials men,Men,GOLD,2
Winter,CHN,China,Freestyle Skiing,aerials women,Women,BRONZE,1
Winter,CHN,China,Freestyle Skiing,aerials women,Women,GOLD,1
Winter,CHN,China,Freestyle Skiing,aerials women,Women,SILVER,4
Winter,CHN,China,Freestyle Skiing,freeski big air women,Women,GOLD,1
Winter,CHN,China,Freestyle Skiing,freeski halfpipe women,Women,GOLD,1
Winter,CHN,China,Freestyle Skiing,freeski slopestyle women,Women,SILVER,1
Winter,CHN,China,Freestyle Skiing,ladies’ aerials,Women,BRONZE,1
Winter,CHN,China,Freestyle Skiing,ladies’ aerials,Women,SILVER,1
Winter,CHN,China,Freestyle Skiing,men’s aerials,Men,SILVER,1
Winter,CHN,China,Freestyle Skiing,mixed team aerials,Mixed,SILVER,1
Winter,CHN,China,Short Track,1000m men,Men,GOLD,1
Winter,CHN,China,Short Track,1000m men,Men,SILVER,2
Winter,CHN,China,Short Track,1000m women,Women,BRONZE,2
Winter,CHN,China,Short Track,1000m women,Women,GOLD,2
Winter,CHN,China,Short Track,1000m women,Women,SILVER,3
Winter,CHN,China,Short Track,1500m men,Men,BRONZE,1
Winter,CHN,China,Short Track,1500m men,Men,SILVER,2
Winter,CHN,China,Short Track,1500m women,Women,BRONZE,1
Winter,CHN,China,Short Track,1500m women,Women,GOLD,2
Winter,CHN,China,Short Track,3000m relay women,Women,BRONZE,1
Winter,CHN,China,Short Track,3000m relay women,Women,GOLD,1
Winter,CHN,China,Short Track,3000m relay women,Women,SILVER,2
Winter,CHN,China,Short Track,5000m relay men,Men,BRONZE,3
Winter,CHN,China,Short Track,500m men,Men,SILVER,2
Winter,CHN,China,Short Track,500m women,Women,BRONZE,1
Winter,CHN,China,Short Track,500m women,Women,GOLD,4
Winter,CHN,China,Short Track,500m women,Women,SILVER,3
Winter,CHN,China,Short Track,ladies’ 1500m,Women,SILVER,1
Winter,CHN,China,Short Track,men’s 5000m relay,Men,SILVER,1
Winter,CHN,China,Short Track,men’s 500m,Men,GOLD,1
Winter,CHN,China,Short Track,team relay,Mixed,GOLD,1
Winter,CHN,China,Skeleton,men,Men,BRONZE,1
Winter,CHN,China,Snowboard,ladies’ halfpipe,Women,SILVER,1
Winter,CHN,China,Snowboard,snowboard big air men,Men,GOLD,1
Winter,CHN,China,Snowboard,snowboard slopestyle men,Men,SILVER,1
Winter,CHN,China,Speed skating,1000m women,Women,BRONZE,1
Winter,CHN,China,Speed skating,1000m women,Women,GOLD,1
Winter,CHN,China,Speed skating,1000m women,Women,SILVER,1
Winter,CHN,China,Speed skating,2x500m women,Women,BRONZE,2
Winter,CHN,China,Speed skating,2x500m women,Women,SILVER,1
Winter,CHN,China,Speed skating,500m men,Men,GOLD,1
Winter,CHN,China,Speed skating,500m women,Women,SILVER,1
Winter,CHN,China,Speed skating,men’s 500m,Men,BRONZE,1
Winter,CRO,Croatia,Alpine Skiing,alpin combined men,Men,SILVER,1
Winter,CRO,Croatia,Alpine Skiing,alpine combined men,Men,SILVER,2
Winter,CRO,Croatia,Alpine Skiing,alpine combined women,Women,GOLD,2
Winter,CRO,Croatia,Alpine Skiing,giant slalom women,Women,GOLD,1
Winter,CRO,Croatia,Alpine Skiing,slalom men,Men,SILVER,1
Winter,CRO,Croatia,Alpine Skiing,slalom women,Women,GOLD,1
Winter,CRO,Croatia,Alpine Skiing,super-g women,Women,SILVER,2
Winter,CRO,Croatia,Biathlon,10km men,Men,BRONZE,1
Winter,CZE,Czech Republic,Alpine Skiing,ladies’ super-g,Women,GOLD,1
Winter,CZE,Czech Republic,Alpine Skiing,slalom women,Women,BRONZE,1
Winter,CZE,Czech Republic,Biathlon,10km men,Men,BRONZE,1
Winter,CZE,Czech Republic,Biathlon,12.5km mass start women,Women,SILVER,1
Winter,CZE,Czech Republic,Biathlon,12.5km pursuit men,Men,SILVER,1
Winter,CZE,Czech Republic,Biathlon,15km mass start men,Men,BRONZE,1
Winter,CZE,Czech Republic,Biathlon,men’s 10km sprint,Men,SILVER,1
Winter,CZE,Czech Republic,Biathlon,relay mix mixed,Mixed,SILVER,1
Winter,CZE,Czech Republic,Biathlon,women’s 7.5km sprint,Women,BRONZE,1
Winter,CZE,Czech Republic,Cross Country Skiing,15km mass start women,Women,SILVER,1
Winter,CZE,Czech Republic,Cross Country Skiing,15km men,Men,BRONZE,1
Winter,CZE,Czech Republic,Cross Country Skiing,15km men,Men,SILVER,1
Winter,CZE,Czech Republic,Cross Country Skiing,30km women,Women,GOLD,1
Winter,CZE,Czech Republic,Cross Country Skiing,5km pursuit women,Women,SILVER,1
Winter,CZE,Czech Republic,Cross Country Skiing,5km women,Women,SILVER,1
Winter,CZE,Czech Republic,Cross Country Skiing,combined 5km  10km pursuit women,Women,BRONZE,1
Winter,CZE,Czech Republic,Cross Country Skiing,relay 4x10km men,Men,BRONZE,1
Winter,CZE,Czech Republic,Cross Country Skiing,skiathlon 75km  75km women,Women,SILVER,1
Winter,CZE,Czech Republic,Freestyle Skiing,aerials men,Men,GOLD,1
Winter,CZE,Czech Republic,Ice Hockey,ice hockey men,Men,BRONZE,1
Winter,CZE,Czech Republic,Ice Hockey,ice hockey men,Men,GOLD,1
Winter,CZE,Czech Republic,Snowboard,ladies’ parallel giant slalom,Women,GOLD,1
Winter,CZE,Czech Republic,Snowboard,ladies’ snowboard cross,Women,BRONZE,1
Winter,CZE,Czech Republic,Snowboard,parallel giant slalom women,Women,GOLD,1
Winter,CZE,Czech Republic,Snowboard,snowboard cross women,Women,GOLD,1
Winter,CZE,Czech Republic,Speed skating,1500m women,Women,BRONZE,1
Winter,CZE,Czech Republic,Speed skating,3000m women,Women,GOLD,1
Winter,CZE,Czech Republic,Speed skating,3000m women,Women,SILVER,1
Winter,CZE,Czech Republic,Speed skating,5000m women,Women,BRONZE,1
Winter,CZE,Czech Republic,Speed skating,5000m women,Women,GOLD,2
Winter,CZE,Czech Republic,Speed skating,ladies’ 5000m,Women,SILVER,1
Winter,CZE,Czech Republic,Speed skating,ladies’ 500m,Women,BRONZE,1
Winter,DEN,Denmark,Curling,curling women,Women,SILVER,1
Winter,ESP,Spain,Alpine Skiing,slalom men,Men,GOLD,1
Winter,ESP,Spain,Alpine Skiing,slalom women,Women,BRONZE,1
Winter,ESP,Spain,Figure skating,single skating men,Men,BRONZE,1
Winter,ESP,Spain,Snowboard,men’s snowboard cross,Men,BRONZE,1
Winter,ESP,Spain,Snowboard,snowboard halfpipe women,Women,SILVER,1
Winter,EST,Estonia,Cross Country Skiing,10km women,Women,GOLD,1
Winter,EST,Estonia,Cross Country Skiing,10km women,Women,SILVER,1
Winter,EST,Estonia,Cross Country Skiing,15km men,Men,BRONZE,1
Winter,EST,Estonia,Cross Country Skiing,15km men,Men,GOLD,2
Winter,EST,Estonia,Cross Country Skiing,50km men,Men,SILVER,1
Winter,EST,Estonia,Cross Country Skiing,skiathlon 75km  75km women,Women,GOLD,1
Winter,EST,Estonia,Freestyle Skiing,freeski slopestyle women,Women,BRONZE,1
Winter,EUN,Unified Team,Biathlon,15km women,Women,SILVER,1
Winter,EUN,Unified Team,Biathlon,20km men,Men,GOLD,1
Winter,EUN,Unified Team,Biathlon,3x75km relay women,Women,BRONZE,1
Winter,EUN,Unified Team,Biathlon,4x75km relay men,Men,SILVER,1
Winter,EUN,Unified Team,Biathlon,75km women,Women,BRONZE,1
Winter,EUN,Unified Team,Biathlon,75km women,Women,GOLD,1
Winter,EUN,Unified Team,Cross Country Skiing,15km mass start women,Women,BRONZE,1
Winter,EUN,Unified Team,Cross Country Skiing,15km mass start women,Women,GOLD,1
Winter,EUN,Unified Team,Cross Country Skiing,30km women,Women,BRONZE,1
Winter,EUN,Unified Team,Cross Country Skiing,30km women,Women,SILVER,1
Winter,EUN,Unified Team,Cross Country Skiing,5km women,Women,BRONZE,1
Winter,EUN,Unified Team,Cross Country Skiing,5km women,Women,SILVER,1
Winter,EUN,Unified Team,Cross Country Skiing,combined 5km  10km pursuit women,Women,BRONZE,1
Winter,EUN,Unified Team,Cross Country Skiing,combined 5km  10km pursuit women,Women,GOLD,1
Winter,EUN,Unified Team,Cross Country Skiing,relay 4x5km women,Women,GOLD,1
Winter,EUN,Unified Team,Figure skating,ice dancing mixed,Mixed,BRONZE,1
Winter,EUN,Unified Team,Figure skating,ice dancing mixed,Mixed,GOLD,1
Winter,EUN,Unified Team,Figure skating,individual men,Men,GOLD,1
Winter,EUN,Unified Team,Figure skating,pairs mixed,Mixed,GOLD,1
Winter,EUN,Unified Team,Figure skating,pairs mixed,Mixed,SILVER,1
Winter,EUN,Unified Team,Freestyle Skiing,moguls women,Women,SILVER,1
Winter,EUN,Unified Team,Ice Hockey,ice hockey men,Men,GOLD,1
Winter,EUN,Unified Team,Short Track,3000m relay women,Women,BRONZE,1
Winter,FIN,Finland,Alpine Skiing,giant slalom women,Women,SILVER,1
Winter,FIN,Finland,Biathlon,10km men,Men,BRONZE,2
Winter,FIN,Finland,Biathlon,20km men,Men,SILVER,2
Winter,FIN,Finland,Biathlon,4x75km relay men,Men,SILVER,2
Winter,FIN,Finland,Cross Country Skiing,10km classic women,Women,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,10km classic women,Women,SILVER,1
Winter,FIN,Finland,Cross Country Skiing,10km pursuit men,Men,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,10km women,Women,BRONZE,4
Winter,FIN,Finland,Cross Country Skiing,10km women,Women,GOLD,2
Winter,FIN,Finland,Cross Country Skiing,10km women,Women,SILVER,3
Winter,FIN,Finland,Cross Country Skiing,15km + 15km skiathlon men,Men,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,15km classic men,Men,GOLD,1
Winter,FIN,Finland,Cross Country Skiing,15km mass start women,Women,SILVER,1
Winter,FIN,Finland,Cross Country Skiing,15km men,Men,BRONZE,3
Winter,FIN,Finland,Cross Country Skiing,15km men,Men,GOLD,1
Winter,FIN,Finland,Cross Country Skiing,15km men,Men,SILVER,3
Winter,FIN,Finland,Cross Country Skiing,18km men,Men,BRONZE,4
Winter,FIN,Finland,Cross Country Skiing,18km men,Men,SILVER,1
Winter,FIN,Finland,Cross Country Skiing,20km women,Women,GOLD,1
Winter,FIN,Finland,Cross Country Skiing,30km mass start free women,Women,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,30km mass start men,Men,BRONZE,2
Winter,FIN,Finland,Cross Country Skiing,30km mass start men,Men,GOLD,3
Winter,FIN,Finland,Cross Country Skiing,30km women,Women,BRONZE,2
Winter,FIN,Finland,Cross Country Skiing,50km men,Men,BRONZE,3
Winter,FIN,Finland,Cross Country Skiing,50km men,Men,GOLD,3
Winter,FIN,Finland,Cross Country Skiing,50km men,Men,SILVER,6
Winter,FIN,Finland,Cross Country Skiing,5km women,Women,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,5km women,Women,GOLD,4
Winter,FIN,Finland,Cross Country Skiing,5km women,Women,SILVER,3
Winter,FIN,Finland,Cross Country Skiing,ladies’ 10km free,Women,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,ladies’ 30km mass start classic,Women,SILVER,1
Winter,FIN,Finland,Cross Country Skiing,ladies’ 7.5km+7.5km skiathlon,Women,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,men’s 50km mass start classic,Men,GOLD,1
Winter,FIN,Finland,Cross Country Skiing,relay 3x5km women,Women,BRONZE,2
Winter,FIN,Finland,Cross Country Skiing,relay 3x5km women,Women,GOLD,1
Winter,FIN,Finland,Cross Country Skiing,relay 3x5km women,Women,SILVER,1
Winter,FIN,Finland,Cross Country Skiing,relay 4x10km men,Men,BRONZE,6
Winter,FIN,Finland,Cross Country Skiing,relay 4x10km men,Men,GOLD,4
Winter,FIN,Finland,Cross Country Skiing,relay 4x10km men,Men,SILVER,3
Winter,FIN,Finland,Cross Country Skiing,relay 4x5km women,Women,BRONZE,3
Winter,FIN,Finland,Cross Country Skiing,relay 4x5km women,Women,SILVER,2
Winter,FIN,Finland,Cross Country Skiing,team sprint classic men,Men,SILVER,1
Winter,FIN,Finland,Cross Country Skiing,team sprint men,Men,GOLD,1
Winter,FIN,Finland,Cross Country Skiing,team sprint women,Women,BRONZE,1
Winter,FIN,Finland,Cross Country Skiing,team sprint women,Women,SILVER,1
Winter,FIN,Finland,Curling,curling men,Men,SILVER,1
Winter,FIN,Finland,Figure skating,pairs mixed,Mixed,SILVER,1
Winter,FIN,Finland,Freestyle Skiing,moguls men,Men,BRONZE,1
Winter,FIN,Finland,Freestyle Skiing,moguls men,Men,GOLD,1
Winter,FIN,Finland,Freestyle Skiing,moguls men,Men,SILVER,2
Winter,FIN,Finland,Ice Hockey,ice hockey men,Men,BRONZE,4
Winter,FIN,Finland,Ice Hockey,ice hockey men,Men,SILVER,2
Winter,FIN,Finland,Ice Hockey,ice hockey women,Women,BRONZE,2
Winter,FIN,Finland,Ice Hockey,men,Men,GOLD,1
Winter,FIN,Finland,Ice Hockey,women,Women,BRONZE,2
Winter,FIN,Finland,Military Patrol,military patrol men,Men,SILVER,1
Winter,FIN,Finland,Nordic Combined,individual men,Men,BRONZE,1
Winter,FIN,Finland,Nordic Combined,individual men,Men,GOLD,2
Winter,FIN,Finland,Nordic Combined,individual men,Men,SILVER,7
Winter,FIN,Finland,Nordic Combined,individual sprint men,Men,GOLD,1
Winter,FIN,Finland,Nordic Combined,team men,Men,BRONZE,1
Winter,FIN,Finland,Nordic Combined,team men,Men,GOLD,1
Winter,FIN,Finland,Nordic Combined,team men,Men,SILVER,1
Winter,FIN,Finland,Ski Jumping,large hill individual men,Men,BRONZE,2
Winter,FIN,Finland,Ski Jumping,large hill individual men,Men,GOLD,4
Winter,FIN,Finland,Ski Jumping,large hill individual men,Men,SILVER,2
Winter,FIN,Finland,Ski Jumping,normal hill individual men,Men,BRONZE,2
Winter,FIN,Finland,Ski Jumping,normal hill individual men,Men,GOLD,4
Winter,FIN,Finland,Ski Jumping,normal hill individual men,Men,SILVER,4
Winter,FIN,Finland,Ski Jumping,teams men,Men,GOLD,2
Winter,FIN,Finland,Ski Jumping,teams men,Men,SILVER,2
Winter,FIN,Finland,Snowboard,half-pipe men,Men,BRONZE,1
Winter,FIN,Finland,Snowboard,half-pipe men,Men,SILVER,1
Winter,FIN,Finland,Snowboard,ladies’ slopestyle,Women,BRONZE,1
Winter,FIN,Finland,Snowboard,slopestyle women,Women,SILVER,1
Winter,FIN,Finland,Speed skating,10000m men,Men,BRONZE,1
Winter,FIN,Finland,Speed skating,10000m men,Men,GOLD,1
Winter,FIN,Finland,Speed skating,10000m men,Men,SILVER,3
Winter,FIN,Finland,Speed skating,1000m women,Women,BRONZE,1
Winter,FIN,Finland,Speed skating,1500m men,Men,BRONZE,2
Winter,FIN,Finland,Speed skating,1500m men,Men,GOLD,2
Winter,FIN,Finland,Speed skating,1500m women,Women,GOLD,1
Winter,FIN,Finland,Speed skating,1500m women,Women,SILVER,1
Winter,FIN,Finland,Speed skating,3000m women,Women,BRONZE,1
Winter,FIN,Finland,Speed skating,3000m women,Women,SILVER,1
Winter,FIN,Finland,Speed skating,5000m men,Men,BRONZE,1
Winter,FIN,Finland,Speed skating,5000m men,Men,GOLD,1
Winter,FIN,Finland,Speed skating,5000m men,Men,SILVER,3
Winter,FIN,Finland,Speed skating,500m men,Men,BRONZE,2
Winter,FIN,Finland,Speed skating,500m men,Men,GOLD,1
Winter,FIN,Finland,Speed skating,combined 4 events men,Men,BRONZE,1
Winter,FIN,Finland,Speed skating,combined 4 events men,Men,GOLD,1
Winter,FRA,France,Alpine Skiing,alpine combined men,Men,BRONZE,2
Winter,FRA,France,Alpine Skiing,alpine combined men,Men,GOLD,1
Winter,FRA,France,Alpine Skiing,alpine combined women,Women,BRONZE,1
Winter,FRA,France,Alpine Skiing,downhill men,Men,BRONZE,2
Winter,FRA,France,Alpine Skiing,downhill men,Men,GOLD,5
Winter,FRA,France,Alpine Skiing,downhill men,Men,SILVER,4
Winter,FRA,France,Alpine Skiing,downhill women,Women,BRONZE,1
Winter,FRA,France,Alpine Skiing,downhill women,Women,GOLD,1
Winter,FRA,France,Alpine Skiing,downhill women,Women,SILVER,1
Winter,FRA,France,Alpine Skiing,giant slalom men,Men,BRONZE,2
Winter,FRA,France,Alpine Skiing,giant slalom men,Men,GOLD,2
Winter,FRA,France,Alpine Skiing,giant slalom men,Men,SILVER,2
Winter,FRA,France,Alpine Skiing,giant slalom women,Women,BRONZE,3
Winter,FRA,France,Alpine Skiing,giant slalom women,Women,GOLD,1
Winter,FRA,France,Alpine Skiing,giant slalom women,Women,SILVER,2
Winter,FRA,France,Alpine Skiing,men’s alpine combined,Men,BRONZE,1
Winter,FRA,France,Alpine Skiing,men’s alpine combined,Men,SILVER,1
Winter,FRA,France,Alpine Skiing,men’s giant slalom,Men,BRONZE,1
Winter,FRA,France,Alpine Skiing,slalom men,Men,BRONZE,3
Winter,FRA,France,Alpine Skiing,slalom men,Men,GOLD,3
Winter,FRA,France,Alpine Skiing,slalom men,Men,SILVER,2
Winter,FRA,France,Alpine Skiing,slalom women,Women,BRONZE,2
Winter,FRA,France,Alpine Skiing,slalom women,Women,GOLD,2
Winter,FRA,France,Alpine Skiing,slalom women,Women,SILVER,4
Winter,FRA,France,Alpine Skiing,super-g men,Men,GOLD,1
