country_name,happiness,wealth,support,health,freedom,generosity,corruption,positivity,negativity
South Korea,5.90543876753913,10.545406341552734,0.7942604819933573,71.99999957614475,0.6501611967881521,-0.0498434421537882,0.7848272489176856,0.5811566445562575,0.227758027613163
South Sudan,3.401874601840973,,0.5547185689210892,53.10124969482422,0.4937051087617874,,0.7494334727525711,0.572469174861908,0.48618386685848236
Spain,6.494954003228082,10.54763216442532,0.9373121625847287,71.54333284166124,0.7794002658791013,-0.08111723342581702,0.7825605538156297,0.6564604938030243,0.31654522981908584
Sri Lanka,4.263359392390532,9.297134006724638,0.8262074274175307,65.5352944766774,0.8021640847711002,0.13345535789780755,0.8283990831936107,0.721293288118699,0.24017323816523828
State of Palestine,4.65093931555748,8.514854226793561,0.7859894521534443,,0.557626124471426,-0.13838117970870087,0.7983497567474842,0.5306617524474859,0.3954661898314953
Sudan,4.37874116897583,8.475512313842774,0.8414266586303711,57.987999725341794,0.5485432922840119,-0.04630250558257102,0.7256220698356628,0.5562903463840485,0.2518632024526596
Suriname,6.269286632537842,9.873830795288086,0.7972620725631714,62.84000015258789,0.8854884505271912,-0.0884169191122055,0.7512828707695007,0.7301676869392395,0.2503649890422821
Sweden,7.365232149759929,10.822530799441868,0.9291890892717574,71.5477786593967,0.9312602480252584,0.15014868799377884,0.25512007229468403,0.7603969011041853,0.1808125724395116
Switzerland,7.435586855961726,11.125057147099422,0.9350025332891024,72.16615354097806,0.9150725694803091,0.09582874794992112,0.2944102413379229,0.7523140081992516,0.1883774032959571
Syria,4.016979592187064,8.610146386282784,0.6717834004334041,63.08857182094029,0.5652024490492684,0.12610134375946858,0.6961822765214103,0.4616234004497528,0.47434856636183603
