country_name,game_season,discipline_title,event_title,event_gender,gold,silver,bronze,total_medals
Russia,Summer,Judo,80 - 93kg (half-heavyweight) men,Men,1.0,1.0,0.0,2.0
Russia,Summer,Judo,80kg heavyweight men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Judo,81  90kg middleweight men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Judo,86  95kg halfheavyweight men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Judo,90  100kg halfheavyweight men,Men,1.0,0.0,1.0,2.0
Russia,Summer,Judo,93kg heavyweight men,Men,1.0,0.0,1.0,2.0
Russia,Summer,Judo,95kg heavyweight men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Judo,men +100 kg,Men,0.0,0.0,1.0,1.0
Russia,Summer,Judo,men -100 kg,Men,0.0,0.0,1.0,1.0
Russia,Summer,Judo,open category men,Men,0.0,1.0,1.0,2.0
Russia,Summer,Judo,women -70 kg,Women,0.0,0.0,1.0,1.0
Russia,Summer,Marathon Swimming,marathon 10km women,Women,1.0,0.0,0.0,1.0
Russia,Summer,Modern Pentathlon,individual competition men,Men,5.0,4.0,5.0,14.0
Russia,Summer,Modern Pentathlon,team competition men,Men,4.0,2.0,0.0,6.0
Russia,Summer,Rhythmic Gymnastics,group all-around,Women,0.0,1.0,0.0,1.0
Russia,Summer,Rhythmic Gymnastics,group all-around women,Women,1.0,0.0,0.0,1.0
Russia,Summer,Rhythmic Gymnastics,group competition women,Women,4.0,0.0,1.0,5.0
Russia,Summer,Rhythmic Gymnastics,individual all-around,Women,0.0,1.0,0.0,1.0
Russia,Summer,Rhythmic Gymnastics,individual all-around women,Women,1.0,1.0,0.0,2.0
Russia,Summer,Rhythmic Gymnastics,individual all-round women,Women,5.0,3.0,2.0,10.0
Russia,Summer,Rowing,double sculls 2x men,Men,4.0,2.0,1.0,7.0
Russia,Summer,Rowing,double sculls 2x women,Women,1.0,0.0,1.0,2.0
Russia,Summer,Rowing,eight with coxswain 8 men,Men,0.0,2.0,3.0,5.0
Russia,Summer,Rowing,eight with coxswain 8 women,Women,0.0,2.0,0.0,2.0
Russia,Summer,Rowing,four without coxswain 4 men,Men,0.0,1.0,2.0,3.0
Russia,Summer,Rowing,four-oared shell with coxswain men,Men,1.0,1.0,0.0,2.0
Russia,Summer,Rowing,fouroared shell with coxswain 4 women,Women,0.0,0.0,2.0,2.0
Russia,Summer,Rowing,pair without coxswain 2 men,Men,1.0,2.0,0.0,3.0
Russia,Summer,Rowing,pair women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Rowing,pair-oared shell with coxswain men,Men,0.0,3.0,1.0,4.0
Russia,Summer,Rowing,quadruple sculls with coxswain women,Women,0.0,2.0,0.0,2.0
Russia,Summer,Rowing,quadruple sculls without coxsw men,Men,1.0,2.0,0.0,3.0
Russia,Summer,Rowing,quadruple sculls without coxsw women,Women,0.0,1.0,1.0,2.0
Russia,Summer,Rowing,single sculls 1x men,Men,5.0,1.0,1.0,7.0
Russia,Summer,Rowing,single sculls 1x women,Women,0.0,1.0,1.0,2.0
Russia,Summer,Rowing,single sculls women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Sailing,10m mixed,Open,0.0,0.0,1.0,1.0
Russia,Summer,Sailing,470 - two person dinghy men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Sailing,470 - two person dinghy women,Women,0.0,0.0,1.0,1.0
Russia,Summer,Sailing,finn - one person dinghy (heavyweight) men,Open,1.0,2.0,2.0,5.0
Russia,Summer,Sailing,fleetmatch race keelboat open soling mixed,Open,0.0,2.0,0.0,2.0
Russia,Summer,Sailing,rs:x - windsurfer women,Women,0.0,0.0,1.0,1.0
Russia,Summer,Sailing,tempest mixed,Open,1.0,1.0,0.0,2.0
Russia,Summer,Sailing,twoperson keelboat open star mixed,Open,2.0,0.0,0.0,2.0
Russia,Summer,Shooting,100m running deer singledouble shots men,Men,1.0,0.0,1.0,2.0
Russia,Summer,Shooting,10m air pistol 40 shots women,Women,1.0,4.0,1.0,6.0
Russia,Summer,Shooting,10m air pistol 60 shots men,Men,0.0,1.0,1.0,2.0
Russia,Summer,Shooting,10m air pistol mixed team,Mixed,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,10m air pistol women,Women,1.0,1.0,0.0,2.0
Russia,Summer,Shooting,10m air rifle 40 shots women,Women,1.0,2.0,2.0,5.0
Russia,Summer,Shooting,10m air rifle 60 shots men,Men,1.0,1.0,2.0,4.0
Russia,Summer,Shooting,10m air rifle mixed team,Mixed,0.0,0.0,1.0,1.0
Russia,Summer,Shooting,10m air rifle women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,10m running target 3030 shot men,Men,0.0,1.0,1.0,2.0
Russia,Summer,Shooting,25m pistol 3030 shots women,Women,1.0,0.0,1.0,2.0
Russia,Summer,Shooting,25m pistol women,Women,1.0,0.0,0.0,1.0
Russia,Summer,Shooting,25m rapid fire pistol 60 shots men,Men,2.0,2.0,2.0,6.0
Russia,Summer,Shooting,25m rapid fire pistol 60 shots men,Open,0.0,0.0,1.0,1.0
Russia,Summer,Shooting,25m rapid fire pistol 60 shots mixed,Open,0.0,0.0,1.0,1.0
Russia,Summer,Shooting,300m free rifle 3 positions 3 men,Men,2.0,2.0,2.0,6.0
Russia,Summer,Shooting,300m free rifle 3 positions 3 men,Open,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,300m free rifle 3 positions 3x40 shots mixed,Open,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,30m army pistol team men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,50m pistol 60 shots men,Men,3.0,2.0,2.0,7.0
Russia,Summer,Shooting,50m pistol 60 shots men,Open,1.0,0.0,0.0,1.0
Russia,Summer,Shooting,50m pistol 60 shots mixed,Open,1.0,0.0,0.0,1.0
Russia,Summer,Shooting,50m rifle 3 positions 3x20 shots women,Women,1.0,2.0,2.0,5.0
Russia,Summer,Shooting,50m rifle 3 positions 3x40 shots men,Men,2.0,2.0,2.0,6.0
Russia,Summer,Shooting,50m rifle 3 positions 3x40 shots men,Open,0.0,0.0,1.0,1.0
Russia,Summer,Shooting,50m rifle 3 positions 3x40 shots mixed,Open,1.0,0.0,0.0,1.0
Russia,Summer,Shooting,50m rifle 3 positions men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,50m rifle 3 positions women,Women,0.0,1.0,1.0,2.0
Russia,Summer,Shooting,50m rifle prone 60 shots men,Men,0.0,2.0,2.0,4.0
Russia,Summer,Shooting,50m rifle prone 60 shots mixed,Open,0.0,0.0,1.0,1.0
Russia,Summer,Shooting,50m running target 3030 shot men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Shooting,50m running target 3030 shots mixed,Open,3.0,1.0,1.0,5.0
Russia,Summer,Shooting,double trap 150 targets men,Men,1.0,0.0,1.0,2.0
Russia,Summer,Shooting,skeet (125 targets) men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Shooting,skeet (125 targets) men,Open,1.0,0.0,0.0,1.0
Russia,Summer,Shooting,skeet (125 targets) mixed,Open,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,skeet 75 targets women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,trap (125 targets) mixed,Open,0.0,1.0,0.0,1.0
Russia,Summer,Shooting,trap 125 targets men,Men,1.0,1.0,3.0,5.0
Russia,Summer,Shooting,trap 125 targets men,Open,1.0,0.0,0.0,1.0
Russia,Summer,Swimming,100m backstroke men,Men,1.0,2.0,3.0,6.0
Russia,Summer,Swimming,100m breaststroke men,Men,0.0,2.0,4.0,6.0
Russia,Summer,Swimming,100m breaststroke women,Women,0.0,5.0,1.0,6.0
Russia,Summer,Swimming,100m butterfly men,Men,1.0,1.0,1.0,3.0
Russia,Summer,Swimming,100m freestyle men,Men,1.0,1.0,2.0,4.0
Russia,Summer,Swimming,1500m freestyle men,Men,2.0,1.0,0.0,3.0
Russia,Summer,Swimming,200m backstroke men,Men,2.0,0.0,2.0,4.0
Russia,Summer,Swimming,200m backstroke women,Women,0.0,2.0,0.0,2.0
Russia,Summer,Swimming,200m breaststroke men,Men,1.0,2.0,4.0,7.0
Russia,Summer,Swimming,200m breaststroke women,Women,3.0,3.0,6.0,12.0
Russia,Summer,Swimming,200m butterfly men,Men,2.0,0.0,0.0,2.0
Russia,Summer,Swimming,200m freestyle men,Men,1.0,1.0,0.0,2.0
Russia,Summer,Swimming,200m individual medley men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Swimming,200m individual medley women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Swimming,4 x 200m freestyle relay men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Swimming,400m freestyle men,Men,1.0,1.0,2.0,4.0
Russia,Summer,Swimming,400m individual medley men,Men,1.0,1.0,1.0,3.0
Russia,Summer,Swimming,4x100m freestyle relay men,Men,0.0,4.0,1.0,5.0
Russia,Summer,Swimming,4x100m medley relay men,Men,0.0,2.0,2.0,4.0
Russia,Summer,Swimming,4x100m medley relay women,Women,0.0,0.0,2.0,2.0
Russia,Summer,Swimming,4x200m freestyle relay men,Men,1.0,2.0,3.0,6.0
Russia,Summer,Swimming,50m freestyle men,Men,1.0,0.0,1.0,2.0
Russia,Summer,Taekwondo,58 - 68 kg men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Taekwondo,58 kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Taekwondo,67 kg women,Women,0.0,1.0,1.0,2.0
Russia,Summer,Taekwondo,men +80kg,Men,1.0,0.0,0.0,1.0
Russia,Summer,Taekwondo,men -58kg,Men,0.0,0.0,1.0,1.0
Russia,Summer,Taekwondo,men -80kg,Men,1.0,0.0,0.0,1.0
Russia,Summer,Taekwondo,women -57kg,Women,0.0,1.0,0.0,1.0
Russia,Summer,Tennis,doubles women,Women,1.0,0.0,1.0,2.0
Russia,Summer,Tennis,mixed doubles,Mixed,1.0,1.0,0.0,2.0
Russia,Summer,Tennis,singles men,Men,1.0,1.0,0.0,2.0
Russia,Summer,Tennis,singles women,Women,1.0,3.0,1.0,5.0
Russia,Summer,Trampoline Gymnastics,individual men,Men,1.0,2.0,0.0,3.0
Russia,Summer,Trampoline Gymnastics,individual women,Women,1.0,0.0,0.0,1.0
Russia,Summer,Volleyball,men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Volleyball,volleyball men,Men,4.0,3.0,3.0,10.0
Russia,Summer,Volleyball,volleyball women,Women,4.0,4.0,0.0,8.0
Russia,Summer,Water Polo,water polo men,Men,2.0,3.0,4.0,9.0
Russia,Summer,Water Polo,water polo women,Women,0.0,0.0,2.0,2.0
Russia,Summer,Weightlifting,+75kg women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Weightlifting,-56kg (bantamweight) men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Weightlifting,100  110kg heavyweight men,Men,2.0,0.0,0.0,2.0
Russia,Summer,Weightlifting,105kg heavyweight men,Men,1.0,1.0,1.0,3.0
Russia,Summer,Weightlifting,105kg superheavyweight men,Men,0.0,1.0,2.0,3.0
Russia,Summer,Weightlifting,108kg super heavyweight men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Weightlifting,110kg super heavyweight men,Men,4.0,0.0,0.0,4.0
Russia,Summer,Weightlifting,52  56kg bantamweight men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Weightlifting,52kg flyweight men,Men,2.0,0.0,0.0,2.0
Russia,Summer,Weightlifting,56 - 60kg (featherweight) men,Men,4.0,4.0,0.0,8.0
Russia,Summer,Weightlifting,56kg bantamweight men,Men,2.0,2.0,0.0,4.0
Russia,Summer,Weightlifting,60 - 67.5kg (lightweight) men,Men,2.0,3.0,0.0,5.0
Russia,Summer,Weightlifting,60-67.5kg lightweight men,Men,2.0,1.0,0.0,3.0
Russia,Summer,Weightlifting,63kg women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Weightlifting,"67.5 - 75kg, (middleweight) men",Men,2.0,1.0,0.0,3.0
Russia,Summer,Weightlifting,67.5-75kg middleweight men,Men,1.0,2.0,0.0,3.0
Russia,Summer,Weightlifting,69kg women,Women,1.0,0.0,1.0,2.0
Russia,Summer,Weightlifting,75  825kg lightheavyweight men,Men,3.0,0.0,0.0,3.0
Russia,Summer,Weightlifting,75-82.5kg total lightheavyweight men,Men,3.0,2.0,1.0,6.0
Russia,Summer,Weightlifting,75kg women,Women,0.0,1.0,1.0,2.0
Russia,Summer,Weightlifting,82.5 - 90kg (middle-heavyweight) men,Men,1.0,1.0,0.0,2.0
Russia,Summer,Weightlifting,825  90kg middleheavyweight men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Weightlifting,825  90kg total middleheavyweight men,Men,3.0,3.0,0.0,6.0
Russia,Summer,Weightlifting,83 - 91kg middle-heavyweight men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Weightlifting,90  100kg firstheavyweight men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Weightlifting,90 - 100kg (first-heavyweight) men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Weightlifting,90kg heavyweight men,Men,3.0,1.0,0.0,4.0
Russia,Summer,Weightlifting,91  110kg heavyweight men,Men,2.0,0.0,0.0,2.0
Russia,Summer,Weightlifting,94kg men,Men,0.0,1.0,2.0,3.0
Russia,Summer,Weightlifting,99  108kg heavyweight men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"bantamweight, freestyle (≤57 kilograms) men",Men,3.0,1.0,2.0,6.0
Russia,Summer,Wrestling,"bantamweight, greco-roman (≤57 kilograms) men",Men,4.0,1.0,3.0,8.0
Russia,Summer,Wrestling,"featherweight, freestyle (≤55 kilograms) men",Men,1.0,0.0,1.0,2.0
Russia,Summer,Wrestling,"featherweight, freestyle (≤62 kilograms) men",Men,2.0,1.0,1.0,4.0
Russia,Summer,Wrestling,"featherweight, freestyle (≤63 kilograms) men",Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,"featherweight, greco-roman (≤55 kilograms) men",Men,1.0,1.0,0.0,2.0
Russia,Summer,Wrestling,"featherweight, greco-roman (≤62 kilograms) men",Men,2.0,1.0,3.0,6.0
Russia,Summer,Wrestling,"featherweight, greco-roman (≤63 kilograms) men",Men,1.0,1.0,0.0,2.0
Russia,Summer,Wrestling,"flyweight, freestyle (≤52 kilograms) men",Men,2.0,2.0,1.0,5.0
Russia,Summer,Wrestling,"flyweight, greco-roman (≤52 kilograms) men",Men,4.0,1.0,0.0,5.0
Russia,Summer,Wrestling,freestyle 120kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 55 kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 57kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 58 kg women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 60 kg men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 63 kg women,Women,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,freestyle 65 kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 65kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,freestyle 69 kg women,Women,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 72 kg women,Women,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 74 kg men,Men,0.0,1.0,1.0,2.0
Russia,Summer,Wrestling,freestyle 74kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 75 kg women,Women,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,freestyle 86 kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,freestyle 86kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,freestyle 97kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,greco-roman 130 kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,greco-roman 130kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,greco-roman 55 kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,greco-roman 60 kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,greco-roman 60kg men,Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,greco-roman 74 kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,greco-roman 75 kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,greco-roman 84 kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,greco-roman 85kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,greco-roman 96 kg men,Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,greco-roman 97kg men,Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"heavyweight, freestyle (>87 kilograms) men",Men,1.0,0.0,1.0,2.0
Russia,Summer,Wrestling,"heavyweight, freestyle (>97 kilograms) men",Men,3.0,0.0,0.0,3.0
Russia,Summer,Wrestling,"heavyweight, freestyle (≤100 kilograms) men",Men,3.0,1.0,0.0,4.0
Russia,Summer,Wrestling,"heavyweight, freestyle (≤72 kilograms) women",Women,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"heavyweight, freestyle (≤96 kilograms) men",Men,2.0,0.0,0.0,2.0
Russia,Summer,Wrestling,"heavyweight, greco-roman (>87 kilograms) men",Men,3.0,0.0,0.0,3.0
Russia,Summer,Wrestling,"heavyweight, greco-roman (>93 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"heavyweight, greco-roman (>97 kilograms) men",Men,0.0,2.0,0.0,2.0
Russia,Summer,Wrestling,"heavyweight, greco-roman (≤100 kilograms) men",Men,1.0,1.0,0.0,2.0
Russia,Summer,Wrestling,"heavyweight, greco-roman (≤96 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"light-flyweight, freestyle (≤48 kilograms) men",Men,1.0,1.0,2.0,4.0
Russia,Summer,Wrestling,"light-flyweight, greco-roman (≤48 kilograms) men",Men,2.0,0.0,1.0,3.0
Russia,Summer,Wrestling,"light-heavyweight, freestyle (≤84 kilograms) men",Men,0.0,0.0,2.0,2.0
Russia,Summer,Wrestling,"light-heavyweight, freestyle (≤85 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"light-heavyweight, freestyle (≤87 kilograms) men",Men,0.0,1.0,1.0,2.0
Russia,Summer,Wrestling,"light-heavyweight, freestyle (≤90 kilograms) men",Men,3.0,2.0,0.0,5.0
Russia,Summer,Wrestling,"light-heavyweight, freestyle (≤97 kilograms) men",Men,1.0,1.0,0.0,2.0
Russia,Summer,Wrestling,"light-heavyweight, greco-roman (≤84 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"light-heavyweight, greco-roman (≤87 kilograms) men",Men,1.0,1.0,1.0,3.0
Russia,Summer,Wrestling,"light-heavyweight, greco-roman (≤90 kilograms) men",Men,2.0,1.0,1.0,4.0
Russia,Summer,Wrestling,"light-heavyweight, greco-roman (≤97 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"lightweight, freestyle (≤60 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"lightweight, freestyle (≤63 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"lightweight, freestyle (≤67 kilograms) men",Men,0.0,1.0,1.0,2.0
Russia,Summer,Wrestling,"lightweight, freestyle (≤68 kilograms) men",Men,4.0,0.0,1.0,5.0
Russia,Summer,Wrestling,"lightweight, greco-roman (≤60 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"lightweight, greco-roman (≤63 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"lightweight, greco-roman (≤66.6 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"lightweight, greco-roman (≤67 kilograms) men",Men,2.0,0.0,0.0,2.0
Russia,Summer,Wrestling,"lightweight, greco-roman (≤68 kilograms) men",Men,3.0,0.0,1.0,4.0
Russia,Summer,Wrestling,"lightweight, greco-roman (≤70 kilograms) men",Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,"middleweight a, greco-roman (≤75 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"middleweight, freestyle (≤63 kilograms) women",Women,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"middleweight, freestyle (≤74 kilograms) men",Men,2.0,0.0,0.0,2.0
Russia,Summer,Wrestling,"middleweight, freestyle (≤79 kilograms) men",Men,1.0,1.0,1.0,3.0
Russia,Summer,Wrestling,"middleweight, freestyle (≤82 kilograms) men",Men,2.0,2.0,0.0,4.0
Russia,Summer,Wrestling,"middleweight, freestyle (≤87 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"middleweight, greco-roman (≤74 kilograms) men",Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,"middleweight, greco-roman (≤76 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"middleweight, greco-roman (≤79 kilograms) men",Men,1.0,0.0,1.0,2.0
Russia,Summer,Wrestling,"middleweight, greco-roman (≤82 kilograms) men",Men,2.0,2.0,0.0,4.0
Russia,Summer,Wrestling,"middleweight, greco-roman (≤87 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"super-heavyweight, freestyle (>100 kilograms) men",Men,3.0,0.0,0.0,3.0
Russia,Summer,Wrestling,"super-heavyweight, freestyle (≤120 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"super-heavyweight, freestyle (≤130 kilograms) men",Men,2.0,0.0,0.0,2.0
Russia,Summer,Wrestling,"super-heavyweight, greco-roman (>100 kilograms) men",Men,3.0,0.0,0.0,3.0
Russia,Summer,Wrestling,"super-heavyweight, greco-roman (≤120 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Summer,Wrestling,"super-heavyweight, greco-roman (≤130 kilograms) men",Men,2.0,1.0,0.0,3.0
Russia,Summer,Wrestling,"welterweight, freestyle (≤66 kilograms) men",Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,"welterweight, freestyle (≤69 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"welterweight, freestyle (≤73 kilograms) men",Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,"welterweight, freestyle (≤74 kilograms) men",Men,1.0,1.0,0.0,2.0
Russia,Summer,Wrestling,"welterweight, freestyle (≤78 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"welterweight, greco-roman (≤69 kilograms) men",Men,0.0,0.0,1.0,1.0
Russia,Summer,Wrestling,"welterweight, greco-roman (≤73 kilograms) men",Men,0.0,1.0,0.0,1.0
Russia,Summer,Wrestling,"welterweight, greco-roman (≤74 kilograms) men",Men,1.0,2.0,0.0,3.0
Russia,Summer,Wrestling,"welterweight, greco-roman (≤78 kilograms) men",Men,1.0,0.0,0.0,1.0
Russia,Winter,Alpine Skiing,slalom women,Women,0.0,0.0,1.0,1.0
Russia,Winter,Alpine Skiing,super-g women,Women,0.0,1.0,0.0,1.0
Russia,Winter,Biathlon,10km men,Men,1.0,2.0,3.0,6.0
Russia,Winter,Biathlon,10km pursuit women,Women,1.0,0.0,1.0,2.0
Russia,Winter,Biathlon,12.5km pursuit men,Men,0.0,0.0,1.0,1.0
Russia,Winter,Biathlon,125km mass start women,Women,0.0,1.0,0.0,1.0
Russia,Winter,Biathlon,15km mass start men,Men,1.0,0.0,0.0,1.0
Russia,Winter,Biathlon,15km women,Women,1.0,0.0,1.0,2.0
Russia,Winter,Biathlon,20km men,Men,4.0,3.0,5.0,12.0
Russia,Winter,Biathlon,4x6km relay women,Women,2.0,1.0,0.0,3.0
Russia,Winter,Biathlon,4x7.5km relay men,Men,1.0,0.0,1.0,2.0
Russia,Winter,Biathlon,4x75km relay men,Men,6.0,2.0,2.0,10.0
Russia,Winter,Biathlon,4x75km relay women,Women,1.0,1.0,1.0,3.0
Russia,Winter,Biathlon,75km women,Women,1.0,0.0,0.0,1.0
Russia,Winter,Biathlon,mixed relay 4x6km (w+m),Mixed,0.0,0.0,1.0,1.0
Russia,Winter,Bobsleigh,four-man men,Men,0.0,1.0,1.0,2.0
Russia,Winter,Bobsleigh,two-man men,Men,1.0,0.0,2.0,3.0
Russia,Winter,Cross Country Skiing,10km women,Women,6.0,7.0,3.0,16.0
Russia,Winter,Cross Country Skiing,15km + 15km skiathlon men,Men,1.0,1.0,0.0,2.0
Russia,Winter,Cross Country Skiing,15km classic men,Men,0.0,1.0,0.0,1.0
Russia,Winter,Cross Country Skiing,15km mass start women,Women,1.0,2.0,2.0,5.0
Russia,Winter,Cross Country Skiing,15km men,Men,2.0,2.0,2.0,6.0
Russia,Winter,Cross Country Skiing,20km women,Women,1.0,2.0,1.0,4.0
Russia,Winter,Cross Country Skiing,30km mass start men,Men,5.0,3.0,4.0,12.0
Russia,Winter,Cross Country Skiing,30km women,Women,1.0,1.0,1.0,3.0
Russia,Winter,Cross Country Skiing,4 x 10km relay men,Men,1.0,0.0,0.0,1.0
Russia,Winter,Cross Country Skiing,4 x 5km relay women,Women,1.0,0.0,0.0,1.0
Russia,Winter,Cross Country Skiing,50km mass start free men,Men,1.0,1.0,0.0,2.0
Russia,Winter,Cross Country Skiing,50km men,Men,3.0,3.0,4.0,10.0
Russia,Winter,Cross Country Skiing,5km women,Women,5.0,3.0,4.0,12.0
Russia,Winter,Cross Country Skiing,7.5km + 7.5km skiathlon women,Women,0.0,1.0,0.0,1.0
Russia,Winter,Cross Country Skiing,combined 5km  10km pursuit women,Women,2.0,1.0,0.0,3.0
Russia,Winter,Cross Country Skiing,relay 3x5km women,Women,2.0,2.0,1.0,5.0
Russia,Winter,Cross Country Skiing,relay 4x10km men,Men,3.0,3.0,3.0,9.0
Russia,Winter,Cross Country Skiing,relay 4x5km women,Women,5.0,1.0,0.0,6.0
Russia,Winter,Cross Country Skiing,skiathlon 15km  15km men,Men,1.0,0.0,0.0,1.0
Russia,Winter,Cross Country Skiing,skiathlon 75km  75km women,Women,0.0,0.0,1.0,1.0
Russia,Winter,Cross Country Skiing,sprint 15km men,Men,1.0,1.0,0.0,2.0
Russia,Winter,Cross Country Skiing,sprint 15km women,Women,1.0,0.0,1.0,2.0
Russia,Winter,Cross Country Skiing,sprint free men,Men,0.0,0.0,1.0,1.0
Russia,Winter,Cross Country Skiing,team sprint classic men,Men,0.0,0.0,1.0,1.0
Russia,Winter,Cross Country Skiing,team sprint classic women,Women,0.0,0.0,1.0,1.0
Russia,Winter,Cross Country Skiing,team sprint men,Men,0.0,1.0,2.0,3.0
Russia,Winter,Cross Country Skiing,team sprint women,Women,0.0,0.0,1.0,1.0
Russia,Winter,Figure skating,ice dance,Mixed,0.0,1.0,0.0,1.0
Russia,Winter,Figure skating,ice dancing mixed,Mixed,6.0,6.0,4.0,16.0
Russia,Winter,Figure skating,individual men,Men,4.0,4.0,1.0,9.0
Russia,Winter,Figure skating,individual women,Women,1.0,1.0,2.0,4.0
Russia,Winter,Figure skating,pair skating,Mixed,0.0,1.0,1.0,2.0
Russia,Winter,Figure skating,pairs mixed,Mixed,12.0,7.0,1.0,20.0
Russia,Winter,Figure skating,team event,Mixed,1.0,0.0,0.0,1.0
Russia,Winter,Figure skating,team mixed,Mixed,1.0,0.0,0.0,1.0
Russia,Winter,Figure skating,women single skating,Women,1.0,1.0,0.0,2.0
