slug_game,game_season,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
beijing-2008,Summer,United States,Fencing,sabre team women,Women,BRONZE,1
beijing-2008,Summer,United States,Football,tournament women,Women,GOLD,1
beijing-2008,Summer,United States,Judo,63  70kg middleweight women,Women,BRONZE,1
beijing-2008,Summer,United States,Rowing,eight with coxswain 8 men,Men,BRONZE,1
beijing-2008,Summer,United States,Rowing,eight with coxswain 8 women,Women,GOLD,1
beijing-2008,Summer,United States,Rowing,single sculls 1x women,Women,SILVER,1
beijing-2008,Summer,United States,Sailing,finn - heavyweight dinghy mixed,Open,SILVER,1
beijing-2008,Summer,United States,Sailing,laser radial - one person dinghy women,Women,GOLD,1
beijing-2008,Summer,United States,Shooting,10m air pistol 60 shots men,Men,BRONZE,1
beijing-2008,Summer,United States,Shooting,50m rifle prone 60 shots men,Men,SILVER,1
beijing-2008,Summer,United States,Shooting,double trap 150 targets men,Men,GOLD,1
beijing-2008,Summer,United States,Shooting,skeet (125 targets) men,Men,GOLD,1
beijing-2008,Summer,United States,Shooting,skeet 75 targets women,Women,SILVER,1
beijing-2008,Summer,United States,Shooting,trap 75 targets women,Women,BRONZE,1
beijing-2008,Summer,United States,Softball,softball women,Women,SILVER,1
beijing-2008,Summer,United States,Swimming,100m backstroke men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,100m backstroke men,Men,SILVER,1
beijing-2008,Summer,United States,Swimming,100m backstroke women,Women,BRONZE,1
beijing-2008,Summer,United States,Swimming,100m backstroke women,Women,GOLD,1
beijing-2008,Summer,United States,Swimming,100m breaststroke women,Women,SILVER,1
beijing-2008,Summer,United States,Swimming,100m butterfly men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,100m butterfly women,Women,SILVER,1
beijing-2008,Summer,United States,Swimming,100m freestyle men,Men,BRONZE,1
beijing-2008,Summer,United States,Swimming,100m freestyle women,Women,BRONZE,1
beijing-2008,Summer,United States,Swimming,200m backstroke men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,200m backstroke men,Men,SILVER,1
beijing-2008,Summer,United States,Swimming,200m backstroke women,Women,SILVER,1
beijing-2008,Summer,United States,Swimming,200m breaststroke women,Women,GOLD,1
beijing-2008,Summer,United States,Swimming,200m butterfly men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,200m freestyle men,Men,BRONZE,1
beijing-2008,Summer,United States,Swimming,200m freestyle men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,200m individual medley men,Men,BRONZE,1
beijing-2008,Summer,United States,Swimming,200m individual medley men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,200m individual medley women,Women,BRONZE,1
beijing-2008,Summer,United States,Swimming,400m freestyle men,Men,BRONZE,1
beijing-2008,Summer,United States,Swimming,400m freestyle women,Women,SILVER,1
beijing-2008,Summer,United States,Swimming,400m individual medley men,Men,BRONZE,1
beijing-2008,Summer,United States,Swimming,400m individual medley men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,400m individual medley women,Women,BRONZE,1
beijing-2008,Summer,United States,Swimming,4x100m freestyle relay men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,4x100m freestyle relay women,Women,SILVER,1
beijing-2008,Summer,United States,Swimming,4x100m medley relay men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,4x100m medley relay women,Women,SILVER,1
beijing-2008,Summer,United States,Swimming,4x200m freestyle relay men,Men,GOLD,1
beijing-2008,Summer,United States,Swimming,4x200m freestyle relay women,Women,BRONZE,1
beijing-2008,Summer,United States,Swimming,50m freestyle women,Women,SILVER,1
beijing-2008,Summer,United States,Taekwondo,49 - 57 kg women,Women,BRONZE,1
beijing-2008,Summer,United States,Taekwondo,58 - 68 kg men,Men,SILVER,1
beijing-2008,Summer,United States,Taekwondo,68 - 80 kg men,Men,BRONZE,1
beijing-2008,Summer,United States,Tennis,doubles men,Men,BRONZE,1
beijing-2008,Summer,United States,Tennis,doubles women,Women,GOLD,1
beijing-2008,Summer,United States,Volleyball,volleyball men,Men,GOLD,1
beijing-2008,Summer,United States,Volleyball,volleyball women,Women,SILVER,1
beijing-2008,Summer,United States,Water Polo,water polo men,Men,SILVER,1
beijing-2008,Summer,United States,Water Polo,water polo women,Women,SILVER,1
beijing-2008,Summer,United States,Wrestling,"featherweight, freestyle (≤55 kilograms) men",Men,GOLD,1
beijing-2008,Summer,United States,Wrestling,"heavyweight, greco-roman (≤96 kilograms) men",Men,BRONZE,1
beijing-2008,Summer,United States,Wrestling,"middleweight, freestyle (≤63 kilograms) women",Women,BRONZE,1
beijing-2008,Summer,Uzbekistan,Artistic Gymnastics,parallel bars men,Men,BRONZE,1
beijing-2008,Summer,Uzbekistan,Judo,+ 100kg (heavyweight) men,Men,SILVER,1
beijing-2008,Summer,Uzbekistan,Judo,- 60 kg -extralightweight men,Men,BRONZE,1
beijing-2008,Summer,Uzbekistan,Trampoline Gymnastics,individual women,Women,BRONZE,1
beijing-2008,Summer,Venezuela,Taekwondo,beijing 2008 taekwondo - 49 kg women,Women,BRONZE,1
beijing-2008,Summer,Vietnam,Weightlifting,56kg bantamweight men,Men,SILVER,1
beijing-2008,Summer,Zimbabwe,Swimming,100m backstroke women,Women,SILVER,1
beijing-2008,Summer,Zimbabwe,Swimming,200m backstroke women,Women,GOLD,1
beijing-2008,Summer,Zimbabwe,Swimming,200m individual medley women,Women,SILVER,1
beijing-2008,Summer,Zimbabwe,Swimming,400m individual medley women,Women,SILVER,1
beijing-2022,Winter,Australia,Freestyle Skiing,moguls women,Women,GOLD,1
beijing-2022,Winter,Australia,Skeleton,women,Women,SILVER,1
beijing-2022,Winter,Australia,Snowboard,snowboard halfpipe men,Men,SILVER,1
beijing-2022,Winter,Australia,Snowboard,snowboard slopestyle women,Women,BRONZE,1
beijing-2022,Winter,Austria,Alpine Skiing,alpine combined men,Men,GOLD,1
beijing-2022,Winter,Austria,Alpine Skiing,downhill men,Men,BRONZE,1
beijing-2022,Winter,Austria,Alpine Skiing,mixed team parallel,Mixed,GOLD,1
beijing-2022,Winter,Austria,Alpine Skiing,slalom men,Men,SILVER,1
beijing-2022,Winter,Austria,Alpine Skiing,slalom women,Women,SILVER,1
beijing-2022,Winter,Austria,Alpine Skiing,super-g men,Men,GOLD,1
beijing-2022,Winter,Austria,Alpine Skiing,super-g women,Women,SILVER,1
beijing-2022,Winter,Austria,Cross Country Skiing,7.5km + 7.5km skiathlon women,Women,BRONZE,1
beijing-2022,Winter,Austria,Luge,doubles,Open,BRONZE,1
beijing-2022,Winter,Austria,Luge,singles men,Men,SILVER,1
beijing-2022,Winter,Austria,Luge,team relay,Mixed,SILVER,1
beijing-2022,Winter,Austria,Nordic Combined,individual gundersen normal hill/10km,Men,BRONZE,1
beijing-2022,Winter,Austria,Ski Jumping,nh individual men,Men,SILVER,1
beijing-2022,Winter,Austria,Ski Jumping,team men,Men,GOLD,1
beijing-2022,Winter,Austria,Snowboard,parallel giant slalom men,Men,GOLD,1
beijing-2022,Winter,Austria,Snowboard,parallel giant slalom women,Women,SILVER,1
beijing-2022,Winter,Austria,Snowboard,snowboard big air women,Women,GOLD,1
beijing-2022,Winter,Austria,Snowboard,snowboard cross men,Men,GOLD,1
beijing-2022,Winter,Belarus,Biathlon,20km individual men,Men,SILVER,1
beijing-2022,Winter,Belarus,Freestyle Skiing,aerials women,Women,SILVER,1
beijing-2022,Winter,Belgium,Short Track,1000m women,Women,BRONZE,1
beijing-2022,Winter,Belgium,Speed skating,mass start men,Men,GOLD,1
beijing-2022,Winter,Canada,Alpine Skiing,alpine combined men,Men,BRONZE,1
beijing-2022,Winter,Canada,Bobsleigh,4-man,Open,BRONZE,1
beijing-2022,Winter,Canada,Bobsleigh,monobob women,Women,BRONZE,1
beijing-2022,Winter,Canada,Curling,men,Men,BRONZE,1
beijing-2022,Winter,Canada,Freestyle Skiing,freeski halfpipe women,Women,BRONZE,1
beijing-2022,Winter,Canada,Freestyle Skiing,freeski halfpipe women,Women,SILVER,1
beijing-2022,Winter,Canada,Freestyle Skiing,mixed team aerials,Mixed,BRONZE,1
beijing-2022,Winter,Canada,Freestyle Skiing,moguls men,Men,SILVER,1
beijing-2022,Winter,Canada,Freestyle Skiing,ski cross women,Women,SILVER,1
beijing-2022,Winter,Canada,Ice Hockey,women,Women,GOLD,1
beijing-2022,Winter,Canada,Short Track,1500m men,Men,SILVER,1
beijing-2022,Winter,Canada,Short Track,5000m relay men,Men,GOLD,1
beijing-2022,Winter,Canada,Short Track,500m men,Men,BRONZE,1
beijing-2022,Winter,Canada,Short Track,500m women,Women,BRONZE,1
beijing-2022,Winter,Canada,Ski Jumping,mixed team,Mixed,BRONZE,1
beijing-2022,Winter,Canada,Snowboard,mixed team snowboard cross,Mixed,BRONZE,1
beijing-2022,Winter,Canada,Snowboard,snowboard big air men,Men,BRONZE,1
beijing-2022,Winter,Canada,Snowboard,snowboard cross men,Men,SILVER,1
beijing-2022,Winter,Canada,Snowboard,snowboard cross women,Women,BRONZE,1
beijing-2022,Winter,Canada,Snowboard,snowboard slopestyle men,Men,BRONZE,1
beijing-2022,Winter,Canada,Snowboard,snowboard slopestyle men,Men,GOLD,1
beijing-2022,Winter,Canada,Speed skating,1000m men,Men,SILVER,1
beijing-2022,Winter,Canada,Speed skating,3000m women,Women,BRONZE,1
beijing-2022,Winter,Canada,Speed skating,5000m women,Women,SILVER,1
beijing-2022,Winter,Canada,Speed skating,mass start women,Women,SILVER,1
beijing-2022,Winter,Canada,Speed skating,team pursuit women,Women,GOLD,1
beijing-2022,Winter,China,Figure skating,pair skating,Mixed,GOLD,1
beijing-2022,Winter,China,Freestyle Skiing,aerials men,Men,GOLD,1
beijing-2022,Winter,China,Freestyle Skiing,aerials women,Women,GOLD,1
beijing-2022,Winter,China,Freestyle Skiing,freeski big air women,Women,GOLD,1
beijing-2022,Winter,China,Freestyle Skiing,freeski halfpipe women,Women,GOLD,1
beijing-2022,Winter,China,Freestyle Skiing,freeski slopestyle women,Women,SILVER,1
beijing-2022,Winter,China,Freestyle Skiing,mixed team aerials,Mixed,SILVER,1
beijing-2022,Winter,China,Short Track,1000m men,Men,GOLD,1
beijing-2022,Winter,China,Short Track,1000m men,Men,SILVER,1
beijing-2022,Winter,China,Short Track,3000m relay women,Women,BRONZE,1
beijing-2022,Winter,China,Short Track,team relay,Mixed,GOLD,1
beijing-2022,Winter,China,Skeleton,men,Men,BRONZE,1
beijing-2022,Winter,China,Snowboard,snowboard big air men,Men,GOLD,1
beijing-2022,Winter,China,Snowboard,snowboard slopestyle men,Men,SILVER,1
beijing-2022,Winter,China,Speed skating,500m men,Men,GOLD,1
beijing-2022,Winter,Czech Republic,Snowboard,parallel giant slalom women,Women,GOLD,1
beijing-2022,Winter,Czech Republic,Speed skating,5000m women,Women,BRONZE,1
beijing-2022,Winter,Estonia,Freestyle Skiing,freeski slopestyle women,Women,BRONZE,1
beijing-2022,Winter,Finland,Cross Country Skiing,10km classic women,Women,BRONZE,1
beijing-2022,Winter,Finland,Cross Country Skiing,10km classic women,Women,SILVER,1
beijing-2022,Winter,Finland,Cross Country Skiing,15km + 15km skiathlon men,Men,BRONZE,1
beijing-2022,Winter,Finland,Cross Country Skiing,15km classic men,Men,GOLD,1
beijing-2022,Winter,Finland,Cross Country Skiing,30km mass start free women,Women,BRONZE,1
beijing-2022,Winter,Finland,Cross Country Skiing,team sprint classic men,Men,SILVER,1
beijing-2022,Winter,Finland,Ice Hockey,men,Men,GOLD,1
beijing-2022,Winter,Finland,Ice Hockey,women,Women,BRONZE,1
beijing-2022,Winter,France,Alpine Skiing,downhill men,Men,SILVER,1
beijing-2022,Winter,France,Alpine Skiing,giant slalom men,Men,BRONZE,1
beijing-2022,Winter,France,Alpine Skiing,slalom men,Men,GOLD,1
beijing-2022,Winter,France,Biathlon,10km sprint men,Men,SILVER,1
beijing-2022,Winter,France,Biathlon,12.5km mass start women,Women,GOLD,1
beijing-2022,Winter,France,Biathlon,12.5km pursuit men,Men,GOLD,1
beijing-2022,Winter,France,Biathlon,15km individual women,Women,SILVER,1
beijing-2022,Winter,France,Biathlon,20km individual men,Men,GOLD,1
beijing-2022,Winter,France,Biathlon,4x7.5km relay men,Men,SILVER,1
beijing-2022,Winter,France,Biathlon,mixed relay 4x6km (w+m),Mixed,SILVER,1
beijing-2022,Winter,France,Cross Country Skiing,4 x 10km relay men,Men,BRONZE,1
beijing-2022,Winter,France,Figure skating,ice dance,Mixed,GOLD,1
beijing-2022,Winter,France,Freestyle Skiing,freeski big air women,Women,SILVER,1
beijing-2022,Winter,France,Snowboard,snowboard cross women,Women,SILVER,1
beijing-2022,Winter,Germany,Alpine Skiing,mixed team parallel,Mixed,SILVER,1
beijing-2022,Winter,Germany,Biathlon,15km individual women,Women,GOLD,1
beijing-2022,Winter,Germany,Biathlon,4x6km relay women,Women,BRONZE,1
beijing-2022,Winter,Germany,Bobsleigh,2-man,Men,BRONZE,1
beijing-2022,Winter,Germany,Bobsleigh,2-man,Men,GOLD,1
beijing-2022,Winter,Germany,Bobsleigh,2-man,Men,SILVER,1
beijing-2022,Winter,Germany,Bobsleigh,2-woman,Women,GOLD,1
beijing-2022,Winter,Germany,Bobsleigh,2-woman,Women,SILVER,1
beijing-2022,Winter,Germany,Bobsleigh,4-man,Open,GOLD,1
beijing-2022,Winter,Germany,Bobsleigh,4-man,Open,SILVER,1
beijing-2022,Winter,Germany,Cross Country Skiing,4 x 5km relay women,Women,SILVER,1
beijing-2022,Winter,Germany,Cross Country Skiing,team sprint classic women,Women,GOLD,1
beijing-2022,Winter,Germany,Freestyle Skiing,ski cross women,Women,BRONZE,1
beijing-2022,Winter,Germany,Luge,doubles,Open,GOLD,1
beijing-2022,Winter,Germany,Luge,doubles,Open,SILVER,1
beijing-2022,Winter,Germany,Luge,singles men,Men,GOLD,1
beijing-2022,Winter,Germany,Luge,singles women,Women,GOLD,1
beijing-2022,Winter,Germany,Luge,singles women,Women,SILVER,1
beijing-2022,Winter,Germany,Luge,team relay,Mixed,GOLD,1
beijing-2022,Winter,Germany,Nordic Combined,individual gundersen normal hill/10km,Men,GOLD,1
beijing-2022,Winter,Germany,Nordic Combined,team gundersen large hill/4x5km,Men,SILVER,1
beijing-2022,Winter,Germany,Skeleton,men,Men,GOLD,1
beijing-2022,Winter,Germany,Skeleton,men,Men,SILVER,1
beijing-2022,Winter,Germany,Skeleton,women,Women,GOLD,1
beijing-2022,Winter,Germany,Ski Jumping,lh individual men,Men,BRONZE,1
beijing-2022,Winter,Germany,Ski Jumping,nh individual women,Women,SILVER,1
beijing-2022,Winter,Germany,Ski Jumping,team men,Men,BRONZE,1
beijing-2022,Winter,Great Britain,Curling,men,Men,SILVER,1
beijing-2022,Winter,Great Britain,Curling,women,Women,GOLD,1
beijing-2022,Winter,Hungary,Short Track,1000m men,Men,BRONZE,1
beijing-2022,Winter,Hungary,Short Track,500m men,Men,GOLD,1
beijing-2022,Winter,Hungary,Short Track,team relay,Mixed,BRONZE,1
beijing-2022,Winter,Italy,Alpine Skiing,alpine combined women,Women,BRONZE,1
beijing-2022,Winter,Italy,Alpine Skiing,downhill women,Women,BRONZE,1
beijing-2022,Winter,Italy,Alpine Skiing,downhill women,Women,SILVER,1
beijing-2022,Winter,Italy,Alpine Skiing,giant slalom women,Women,SILVER,1
beijing-2022,Winter,Italy,Biathlon,7.5km sprint women,Women,BRONZE,1
beijing-2022,Winter,Italy,Cross Country Skiing,sprint free men,Men,SILVER,1
beijing-2022,Winter,Italy,Curling,mixed doubles,Mixed,GOLD,1
beijing-2022,Winter,Italy,Luge,singles men,Men,BRONZE,1
beijing-2022,Winter,Italy,Short Track,1500m women,Women,SILVER,1
beijing-2022,Winter,Italy,Short Track,5000m relay men,Men,BRONZE,1
beijing-2022,Winter,Italy,Short Track,500m women,Women,GOLD,1
beijing-2022,Winter,Italy,Short Track,team relay,Mixed,SILVER,1
beijing-2022,Winter,Italy,Snowboard,mixed team snowboard cross,Mixed,SILVER,1
beijing-2022,Winter,Italy,Snowboard,snowboard cross men,Men,BRONZE,1
beijing-2022,Winter,Italy,Speed skating,10000m men,Men,BRONZE,1
beijing-2022,Winter,Italy,Speed skating,3000m women,Women,SILVER,1
beijing-2022,Winter,Italy,Speed skating,mass start women,Women,BRONZE,1
beijing-2022,Winter,Japan,Curling,women,Women,SILVER,1
beijing-2022,Winter,Japan,Figure skating,men single skating,Men,BRONZE,1
beijing-2022,Winter,Japan,Figure skating,men single skating,Men,SILVER,1
beijing-2022,Winter,Japan,Figure skating,team event,Mixed,BRONZE,1
beijing-2022,Winter,Japan,Figure skating,women single skating,Women,BRONZE,1
beijing-2022,Winter,Japan,Freestyle Skiing,moguls men,Men,BRONZE,1
beijing-2022,Winter,Japan,Nordic Combined,individual gundersen large hill/10km,Men,BRONZE,1
beijing-2022,Winter,Japan,Nordic Combined,team gundersen large hill/4x5km,Men,BRONZE,1
beijing-2022,Winter,Japan,Ski Jumping,lh individual men,Men,SILVER,1
beijing-2022,Winter,Japan,Ski Jumping,nh individual men,Men,GOLD,1
beijing-2022,Winter,Japan,Snowboard,snowboard big air women,Women,BRONZE,1
beijing-2022,Winter,Japan,Snowboard,snowboard halfpipe men,Men,GOLD,1
beijing-2022,Winter,Japan,Snowboard,snowboard halfpipe women,Women,BRONZE,1
beijing-2022,Winter,Japan,Speed skating,1000m women,Women,GOLD,1
beijing-2022,Winter,Japan,Speed skating,1500m women,Women,SILVER,1
beijing-2022,Winter,Japan,Speed skating,500m men,Men,BRONZE,1
beijing-2022,Winter,Japan,Speed skating,500m women,Women,SILVER,1
beijing-2022,Winter,Japan,Speed skating,team pursuit women,Women,SILVER,1
beijing-2022,Winter,Latvia,Luge,team relay,Mixed,BRONZE,1
beijing-2022,Winter,Netherlands,Short Track,1000m women,Women,GOLD,1
beijing-2022,Winter,Netherlands,Short Track,1500m women,Women,BRONZE,1
beijing-2022,Winter,Netherlands,Short Track,3000m relay women,Women,GOLD,1
beijing-2022,Winter,Netherlands,Short Track,500m women,Women,SILVER,1
beijing-2022,Winter,Netherlands,Skeleton,women,Women,BRONZE,1
beijing-2022,Winter,Netherlands,Speed skating,10000m men,Men,SILVER,1
beijing-2022,Winter,Netherlands,Speed skating,1000m men,Men,GOLD,1
beijing-2022,Winter,Netherlands,Speed skating,1000m women,Women,SILVER,1
beijing-2022,Winter,Netherlands,Speed skating,1500m men,Men,GOLD,1
beijing-2022,Winter,Netherlands,Speed skating,1500m men,Men,SILVER,1
beijing-2022,Winter,Netherlands,Speed skating,1500m women,Women,BRONZE,1
beijing-2022,Winter,Netherlands,Speed skating,1500m women,Women,GOLD,1
beijing-2022,Winter,Netherlands,Speed skating,3000m women,Women,GOLD,1
beijing-2022,Winter,Netherlands,Speed skating,5000m men,Men,SILVER,1
beijing-2022,Winter,Netherlands,Speed skating,5000m women,Women,GOLD,1
beijing-2022,Winter,Netherlands,Speed skating,mass start women,Women,GOLD,1
beijing-2022,Winter,Netherlands,Speed skating,team pursuit women,Women,BRONZE,1
beijing-2022,Winter,New Zealand,Freestyle Skiing,freeski halfpipe men,Men,GOLD,1
beijing-2022,Winter,New Zealand,Snowboard,snowboard big air women,Women,SILVER,1
beijing-2022,Winter,New Zealand,Snowboard,snowboard slopestyle women,Women,GOLD,1
beijing-2022,Winter,Norway,Alpine Skiing,alpine combined men,Men,SILVER,1
beijing-2022,Winter,Norway,Alpine Skiing,mixed team parallel,Mixed,BRONZE,1
